"UID";"address";"agent_name";"home_div_type";"bed";"bath";"play ground";"swimming";"acre_lot";"City";"State";"Zip";"house_size";"listing _date";"listing price";"sold _date";"sold_price";"status";"population";"Brokerage Firm";"commission_in_percentage";"days_required_to_sell";"commission_in_amount"
"okToonyugE";"7919 Sunset Blvd";"James Thomas";"";1;4;"Y";"Y";4.555;"Cincinnati";"Ohio";45201;2013;"2020-12-04";280501;"2021-01-07";223460;"Pending";23092;"M&M Brokerage";5.0;34;0
"ol0gGfXpUq";"4530 Elm St";"Mary Johnson";"Land";2;3;"N";"N";6.15;"Dayton";"Ohio";45202;1672;"2020-02-21";347042;"2020-01-01";85835;"Expire";18834;"Richa & Sons";4.0;51;0
"oLHnuMLB5K";"3518 Main St";"James Thomas";"Commercial";1;1;"N";"N";5.635;"Akron";"Ohio";45213;2758;"2020-03-31";216159;"2020-07-05";249555;"Pending";18839;"M&M Brokerage";5.0;96;0
"oLlNuRNqPm";"805 Main St";"Elizabeth Davis";"Commercial";2;4;"N";"Y";2.707;"Dayton";"Ohio";45206;2231;"2020-04-17";416418;"2020-03-17";391470;"Cancel";20548;"High Value LLC";5.0;31;0
"olY4n8Bivo";"4530 Lakeview Dr";"Patricia Anderson";"";1;0;"Y";"N";6.634;"Cincinnati";"Ohio";45215;2241;"2020-02-28";69377;"2020-09-18";90112;"Pending";16148;"True Value LLC";5.0;203;0
"OmCJ2e44ri";"8873 Main St";"Robert Lee";"Commercial";4;2;"N";"N";2.22;"Columbus";"Ohio";45212;2860;"2020-08-12";342445;"2020-11-01";68804;"Pending";18838;"M&M Brokerage";5.0;81;0
"oMEYuhKHkd";"2966 Cedar Rd";"Michael Thomas";"Residential";1;0;"Y";"N";0.65;"Toledo";"Ohio";45206;2150;"2020-04-01";480816;"2020-09-14";37858;"Expire";20548;"Right Value LLC";3.2;166;0
"omLseE4Ujw";"4088 Elm St";"Robert Anderson";"";1;3;"Y";"Y";5.789;"Akron";"Ohio";45222;900;"2020-01-08";254171;"2020-06-15";369636;"Cancel";17393;"Real Point LLC";5.0;159;0
"OMObBYP2vl";"1234 Cedar Rd";"James Taylor";"Land";1;1;"N";"Y";4.145;"Toledo";"Ohio";45215;2645;"2020-11-04";276243;"2020-07-13";142608;"Cancel";16148;"Right Value LLC";4.0;114;0
"oMp8q3KXt6";"6376 Lakeview Dr";"Robert Anderson";"Rental";4;3;"Y";"N";0.28;"Akron";"Ohio";45208;2472;"2021-01-16";355423;"2020-02-13";57755;"Expire";18837;"Real Point LLC";8.0;338;0
"on3Px6fyzc";"3777 Pine Ln";"Elizabeth Johnson";"Land";1;0;"Y";"Y";0.44;"Dayton";"Ohio";45229;2327;"2020-05-03";336454;"2021-01-27";376527;"Cancel";18845;"True Value LLC";4.0;269;0
"OnhFLyEC9B";"8131 Main St";"Michael Taylor";"Residential";3;3;"N";"Y";4.927;"Dayton";"Ohio";45211;2000;"2020-09-26";41898;"2020-03-05";102481;"Cancel";21234;"Willy Nilly Brokerage";3.2;205;0
"OnhFLyEC9B";"8131 Main St";"Michael Taylor";"Residential";3;3;"N";"Y";4.927;"Dayton";"Ohio";45211;2000;"2020-09-26";41898;"2020-03-05";102481;"Cancel";21234;"Real Point LLC";3.2;205;0
"ONLwstAEzK";"7248 Main St";"Michael Smith";"";3;1;"Y";"N";8.906;"Dayton";"Ohio";45212;2475;"2021-01-01";448771;"2020-07-29";406577;"Cancel";18838;"High Value LLC";5.0;156;0
"onSCV1AV0p";"5878 Main St";"Patricia Wilson";"Commercial";1;1;"Y";"Y";0.369;"Dayton";"Ohio";45206;1300;"2020-07-03";100751;"2020-11-02";284462;"Sold";20548;"Right Value LLC";5.0;122;14223
"ONU3NA2w6W";"3405 Maple Ave";"John Lee";"Land";5;4;"Y";"Y";0.626;"Columbus";"Ohio";45201;2181;"2020-08-21";344763;"2020-04-23";343116;"Cancel";23092;"Real Point LLC";4.0;120;0
"onXbewsfla";"6513 Elm St";"John Miller";"Rental";1;2;"Y";"N";4.084;"Toledo";"Ohio";45204;675;"2020-04-09";488016;"2020-08-05";68243;"Sold";18835;"Real Point LLC";8.0;118;5459
"OOBx5Rkxql";"2065 Maple Ave";"Patricia Brown";"Rental";1;1;"N";"Y";3.963;"Toledo";"Ohio";45224;1500;"2020-08-10";351273;"2020-08-18";407759;"Cancel";20556;"Right Value LLC";8.0;8;0
"OoCxu7HDmM";"5146 Lakeview Dr";"Robert Miller";"Land";2;3;"N";"Y";6.224;"Akron";"Ohio";45216;2479;"2020-12-27";38071;"2020-08-27";236361;"Expire";18840;"M&M Brokerage";4.0;122;0
"OoDaQqSGtM";"4610 Pine Ln";"Jennifer Smith";"Rental";5;2;"Y";"Y";8.618;"Akron";"Ohio";45216;1414;"2020-11-15";252252;"2020-03-25";269841;"Sold";18840;"M&M Brokerage";8.0;235;21587
"oOosobmUuy";"9222 Sunset Blvd";"John Brown";"";3;3;"N";"N";4.246;"Columbus";"Ohio";45210;2231;"2020-05-11";148605;"2020-12-03";354604;"Sold";18838;"Right Value LLC";5.0;206;17730
"OoPCm9Igxc";"430 Oak St";"John Miller";"";3;3;"Y";"N";1.657;"Columbus";"Ohio";45207;2519;"2020-09-16";31416;"2020-08-07";83517;"Expire";16145;"Real Point LLC";5.0;40;0
"ootdb2tUx3";"952 Maple Ave";"Linda Miller";"";2;2;"Y";"N";2.812;"Columbus";"Ohio";45215;2782;"2020-03-24";100041;"2020-02-20";190489;"Cancel";16148;"True Value LLC";5.0;33;0
"OoX075UAxo";"312 Cedar Rd";"Michael Brown";"Residential";1;0;"Y";"Y";5.978;"Akron";"Ohio";45212;197;"2020-11-06";374558;"2020-07-18";214318;"Cancel";18838;"High Value LLC";3.2;111;0
"OphPQT8Zk7";"6915 Cedar Rd";"Linda Taylor";"Rental";1;1;"Y";"Y";5.484;"Toledo";"Ohio";45220;1984;"2020-05-22";210684;"2020-11-29";46096;"Pending";23090;"Right Value LLC";8.0;191;0
"OpwtVe0yId";"8575 Lakeview Dr";"Elizabeth Lee";"Rental";4;4;"N";"N";9.741;"Dayton";"Ohio";45228;1631;"2020-12-22";347073;"2020-01-13";252583;"Pending";23091;"Right Value LLC";8.0;344;0
"OqaAO7YpV5";"8791 Lakeview Dr";"Robert Miller";"Residential";4;0;"N";"N";8.835;"Dayton";"Ohio";45212;273;"2020-02-16";103034;"2020-11-08";114575;"Expire";18838;"M&M Brokerage";3.2;266;0
"oqB8jzWEo8";"4524 Oak St";"John Taylor";"Rental";0;1;"Y";"N";8.198;"Columbus";"Ohio";45201;776;"2020-04-11";439566;"2021-01-20";11827;"Expire";23092;"True Value LLC";8.0;284;0
"OQCXrYcZIL";"2957 Lakeview Dr";"James Johnson";"";3;4;"Y";"N";1.198;"Akron";"Ohio";45205;2800;"2020-01-21";459426;"2020-03-07";160949;"Expire";15068;"Right Value LLC";5.0;46;0
"OqMfTbYrqr";"4152 Elm St";"James Johnson";"Commercial";1;3;"N";"N";8.654;"Columbus";"Ohio";45201;308;"2020-08-22";479360;"2020-12-12";140123;"Pending";23092;"Right Value LLC";5.0;112;0
"OR0gmsCiuH";"906 Oak St";"James Davis";"Residential";2;3;"Y";"Y";3.28;"Dayton";"Ohio";45218;1619;"2020-11-05";177967;"2021-01-30";159841;"Expire";12561;"Real Point LLC";3.2;86;0
"oR5T5YL0xq";"8018 Sunset Blvd";"James Brown";"";3;3;"Y";"Y";8.301;"Akron";"Ohio";45203;888;"2020-11-27";389562;"2020-10-25";266740;"Pending";18835;"Right Value LLC";5.0;33;0
"oRd5zUbi74";"7955 Lakeview Dr";"Jennifer Lee";"Land";3;4;"N";"Y";3.399;"Columbus";"Ohio";45230;2073;"2020-12-19";132589;"2020-11-30";264218;"Pending";16154;"M&M Brokerage";4.0;19;0
"OrGk4kDuSk";"7852 Maple Ave";"Linda Davis";"Land";2;0;"N";"N";4.439;"Akron";"Ohio";45229;1181;"2020-12-21";152851;"2020-08-02";414135;"Cancel";18845;"High Value LLC";4.0;141;0
"oRgK6ibHr7";"8275 Pine Ln";"Mary Brown";"Residential";5;3;"Y";"N";8.221;"Akron";"Ohio";45202;2956;"2020-10-21";465949;"2020-03-16";328936;"Sold";18834;"Right Value LLC";3.2;219;10526
"orUWoqNTUi";"821 Pine Ln";"Mary Anderson";"Residential";5;4;"N";"N";1.716;"Akron";"Ohio";45221;838;"2020-07-18";21488;"2021-01-29";78403;"Pending";14132;"M&M Brokerage";3.2;195;0
"Os2Caxifnv";"1460 Main St";"William Brown";"Commercial";3;0;"N";"Y";4.892;"Dayton";"Ohio";45219;620;"2020-10-29";302498;"2020-12-07";419314;"Cancel";18841;"Richa & Sons";5.0;39;0
"oS6UpmMecR";"815 Sunset Blvd";"John Brown";"";3;1;"Y";"Y";9.005;"Columbus";"Ohio";45226;2820;"2020-02-15";246666;"2020-11-07";182813;"Pending";18844;"Right Value LLC";5.0;266;0
"oSCAuSuksM";"700 Oak St";"James Taylor";"Residential";0;1;"N";"Y";0.366;"Columbus";"Ohio";45215;1051;"2020-10-25";139085;"2020-07-13";282578;"Expire";16148;"Right Value LLC";3.2;104;0
"OSMNlsFBpP";"437 Oak St";"Patricia Davis";"Commercial";3;0;"N";"N";9.918;"Akron";"Ohio";45208;2364;"2020-07-16";350781;"2020-08-02";182243;"Expire";18837;"High Value LLC";5.0;17;0
"OsS9GS9Paj";"9385 Oak St";"Patricia Lee";"Commercial";5;0;"Y";"Y";8.017;"Columbus";"Ohio";45206;1719;"2020-04-07";49524;"2020-05-01";472736;"Sold";20548;"True Value LLC";5.0;24;23637
"otietzIUZo";"2975 Sunset Blvd";"John Anderson";"Rental";3;1;"Y";"N";4.413;"Toledo";"Ohio";45229;1697;"2021-01-06";28879;"2020-03-18";479564;"Expire";18845;"M&M Brokerage";8.0;294;0
"otlbDGCPIW";"6305 Oak St";"Mary Smith";"Residential";3;2;"N";"Y";3.362;"Toledo";"Ohio";45234;2909;"2020-08-10";12886;"2020-07-29";215158;"Expire";18848;"M&M Brokerage";3.2;12;0
"oTNiWeQW7t";"9865 Elm St";"John Smith";"Commercial";3;2;"N";"N";6.775;"Dayton";"Ohio";45212;1622;"2020-12-17";270697;"2020-02-09";360716;"Cancel";18838;"Right Value LLC";5.0;312;0
"oTTwdlrgF5";"7626 Elm St";"Michael Wilson";"Rental";5;4;"N";"N";8.337;"Toledo";"Ohio";45216;562;"2020-10-25";465884;"2021-01-20";335873;"Expire";18840;"Right Value LLC";8.0;87;0
"OtwoyWDuxw";"4635 Main St";"Patricia Johnson";"Residential";3;3;"N";"Y";3.977;"Columbus";"Ohio";45233;2368;"2020-11-30";395179;"2020-09-22";16559;"Expire";18847;"High Value LLC";3.2;69;0
"Ou2ZjicYQD";"5208 Lakeview Dr";"Jennifer Wilson";"";1;2;"Y";"Y";6.981;"Akron";"Ohio";45225;954;"2020-10-27";102942;"2020-08-02";494397;"Cancel";18844;"Real Point LLC";5.0;86;0
"ou8HqK6e7b";"912 Maple Ave";"Michael Smith";"Rental";1;2;"N";"Y";2.151;"Columbus";"Ohio";45216;140;"2020-06-12";109619;"2020-12-06";250587;"Cancel";18840;"High Value LLC";8.0;177;0
"oUCVjNSdrf";"1516 Elm St";"Patricia Smith";"";5;2;"N";"N";9.549;"Akron";"Ohio";45201;2078;"2020-02-10";12303;"2020-04-23";90476;"Sold";23092;"M&M Brokerage";5.0;73;4524
"oUdHsdjRfM";"2789 Cedar Rd";"Elizabeth Wilson";"Residential";5;4;"N";"N";2.711;"Toledo";"Ohio";45234;144;"2020-08-26";171793;"2020-04-15";20333;"Pending";18848;"Right Value LLC";3.2;133;0
"OUF4rJtNgW";"8520 Oak St";"Jennifer Anderson";"Land";0;4;"N";"Y";7.033;"Cincinnati";"Ohio";45211;2913;"2020-07-06";149238;"2020-04-24";344498;"Pending";21234;"M&M Brokerage";4.0;73;0
"OUFOzKaREl";"6506 Elm St";"Robert Smith";"Rental";4;3;"N";"N";3.45;"Akron";"Ohio";45231;2546;"2020-07-03";463094;"2020-09-22";35515;"Pending";18846;"High Value LLC";8.0;81;0
"ouFwQrcon3";"8291 Pine Ln";"James Johnson";"Land";3;1;"N";"Y";0.798;"Cincinnati";"Ohio";45214;841;"2020-03-11";436231;"2021-01-01";436402;"Sold";18839;"Right Value LLC";4.0;296;17456
"OUpLkUN3yn";"6381 Lakeview Dr";"Elizabeth Miller";"Land";2;2;"N";"N";2.921;"Akron";"Ohio";45226;611;"2020-04-21";178260;"2020-02-03";466122;"Pending";18844;"True Value LLC";4.0;78;0
"OUSNqG4thf";"2091 Oak St";"Linda Lee";"Land";5;1;"Y";"Y";6.504;"Akron";"Ohio";45206;590;"2020-01-24";45960;"2021-01-06";481697;"Pending";20548;"Real Point LLC";4.0;348;0
"OuuVl6qtE7";"366 Maple Ave";"Linda Davis";"Land";1;3;"Y";"Y";8.96;"Toledo";"Ohio";45215;2972;"2021-01-30";473704;"2020-05-15";401957;"Cancel";16148;"High Value LLC";4.0;260;0
"oUXMCWvtl6";"4390 Lakeview Dr";"Elizabeth Miller";"Commercial";0;4;"Y";"Y";9.869;"Dayton";"Ohio";45206;337;"2020-01-27";248612;"2020-06-07";111418;"Cancel";20548;"True Value LLC";5.0;132;0
"ovD8TAwsHb";"7885 Cedar Rd";"Mary Lee";"Residential";1;2;"N";"N";4.735;"Toledo";"Ohio";45232;2663;"2020-12-26";315352;"2020-10-11";407379;"Expire";18847;"Right Value LLC";3.2;76;0
"oVhKGEW9HU";"3587 Cedar Rd";"James Brown";"Commercial";2;2;"Y";"Y";8.576;"Cincinnati";"Ohio";45230;1280;"2020-01-10";439816;"2021-01-13";449423;"Sold";16154;"Right Value LLC";5.0;369;22471
"Ovqi3z3j5y";"8841 Cedar Rd";"Mary Brown";"";5;2;"Y";"N";3.919;"Columbus";"Ohio";45227;843;"2020-07-07";176022;"2020-05-18";308637;"Expire";26382;"Right Value LLC";5.0;50;0
"OVreeY04Hs";"2777 Oak St";"Mary Taylor";"Residential";4;1;"Y";"N";7.093;"Dayton";"Ohio";45201;2060;"2020-04-24";346089;"2020-09-10";142666;"Sold";23092;"Richa & Sons";3.2;139;4565
"oVWNE6CVKo";"2265 Lakeview Dr";"Linda Johnson";"Commercial";1;2;"Y";"Y";8.977;"Akron";"Ohio";45205;2151;"2020-03-12";383024;"2020-02-08";102166;"Expire";15068;"Right Value LLC";5.0;33;0
"oW4xvTFvSI";"6891 Oak St";"Michael Taylor";"Rental";3;2;"N";"N";7.466;"Cincinnati";"Ohio";45233;258;"2020-12-20";358705;"2020-10-15";138824;"Cancel";18847;"Willy Nilly Brokerage";8.0;66;0
"oW4xvTFvSI";"6891 Oak St";"Michael Taylor";"Rental";3;2;"N";"N";7.466;"Cincinnati";"Ohio";45233;258;"2020-12-20";358705;"2020-10-15";138824;"Cancel";18847;"Real Point LLC";8.0;66;0
"owaa9Mi41p";"2009 Main St";"Elizabeth Johnson";"Residential";3;4;"Y";"N";1.691;"Dayton";"Ohio";45213;1248;"2020-07-07";424867;"2020-03-14";121099;"Pending";18839;"True Value LLC";3.2;115;0
"OwL1YRBvrH";"5083 Sunset Blvd";"Patricia Smith";"";1;0;"Y";"N";7.014;"Columbus";"Ohio";45210;1574;"2020-05-17";197094;"2020-09-29";173028;"Cancel";18838;"M&M Brokerage";5.0;135;0
"ownKoGzIIL";"1067 Cedar Rd";"Robert Johnson";"Commercial";4;2;"N";"Y";2.807;"Toledo";"Ohio";45205;2456;"2020-08-11";42361;"2020-09-09";378865;"Cancel";15068;"Right Value LLC";5.0;29;0
"OwsrzglXzU";"5477 Maple Ave";"Linda Taylor";"Rental";0;2;"Y";"Y";4.842;"Dayton";"Ohio";45233;2694;"2020-12-07";265294;"2020-06-14";205663;"Cancel";18847;"Right Value LLC";8.0;176;0
"oX11iqYpWq";"6036 Main St";"Robert Johnson";"";2;2;"N";"Y";3.998;"Akron";"Ohio";45212;2820;"2020-05-08";10484;"2020-09-09";217827;"Expire";18838;"Right Value LLC";5.0;124;0
"OxEJqvqXq5";"4481 Pine Ln";"Patricia Davis";"Residential";0;3;"Y";"Y";1.502;"Columbus";"Ohio";45205;2431;"2020-02-06";401039;"2020-07-14";297827;"Pending";15068;"High Value LLC";3.2;159;0
"OxjLLuDXsE";"2810 Oak St";"Michael Smith";"Residential";4;3;"N";"N";0.609;"Cincinnati";"Ohio";45211;2533;"2021-01-02";250761;"2020-06-15";81477;"Sold";21234;"High Value LLC";3.2;201;2607
"oxjZEEuFb6";"7230 Cedar Rd";"James Davis";"";2;2;"Y";"N";1.619;"Akron";"Ohio";45216;2250;"2021-01-10";331367;"2020-02-25";154443;"Pending";18840;"Real Point LLC";5.0;320;0
"oxLISpyzbM";"9221 Lakeview Dr";"Elizabeth Davis";"Land";3;3;"N";"N";6.404;"Columbus";"Ohio";45221;1791;"2020-10-07";447487;"2020-08-12";289763;"Expire";14132;"High Value LLC";4.0;56;0
"oxPHVcPKMZ";"8973 Sunset Blvd";"Mary Miller";"Land";4;0;"Y";"N";3.156;"Toledo";"Ohio";45208;1012;"2020-03-06";88421;"2020-04-18";148515;"Cancel";18837;"True Value LLC";4.0;43;0
"oXPNe5Msjf";"9072 Main St";"Michael Thomas";"";1;4;"Y";"N";1.434;"Dayton";"Ohio";45216;1407;"2020-03-05";31579;"2020-02-29";281074;"Pending";18840;"Right Value LLC";5.0;5;0
"oXUA76B5Nh";"6251 Cedar Rd";"John Taylor";"Residential";2;3;"N";"Y";6.062;"Columbus";"Ohio";45228;2642;"2020-05-13";375932;"2020-07-25";254937;"Expire";23091;"True Value LLC";3.2;73;0
"oY1yH7Cmdr";"9292 Elm St";"James Johnson";"";3;0;"N";"Y";2.299;"Cincinnati";"Ohio";45228;719;"2020-12-18";150714;"2020-11-19";341078;"Sold";23091;"Right Value LLC";5.0;29;17054
"OycbSNItjv";"2260 Cedar Rd";"William Lee";"";5;1;"N";"N";8.383;"Columbus";"Ohio";45203;1254;"2020-05-20";430908;"2020-10-16";343484;"Cancel";18835;"Willam Reality";5.0;149;0
"oYFcQYpk7i";"3778 Cedar Rd";"Jennifer Davis";"Residential";0;2;"N";"Y";7.851;"Akron";"Ohio";45202;1922;"2020-10-14";413403;"2020-07-02";387424;"Expire";18834;"Right Value LLC";3.2;104;0
"oyZfQWnQRe";"9120 Elm St";"Patricia Davis";"";4;3;"Y";"Y";7.356;"Toledo";"Ohio";45213;431;"2020-04-28";275213;"2020-11-29";468990;"Expire";18839;"High Value LLC";5.0;215;0
"oZ9i385q3p";"1265 Cedar Rd";"Michael Miller";"Commercial";5;2;"N";"Y";1.366;"Toledo";"Ohio";45226;2051;"2020-04-05";220648;"2020-01-15";154172;"Pending";18844;"Right Value LLC";5.0;81;0
"ozapvMuOHi";"803 Sunset Blvd";"James Thomas";"Residential";4;2;"N";"Y";8.865;"Cincinnati";"Ohio";45217;526;"2020-11-16";71495;"2020-09-02";196763;"Cancel";18840;"M&M Brokerage";3.2;75;0
"oZCi8hwczk";"947 Main St";"Patricia Brown";"";1;1;"N";"Y";5.166;"Akron";"Ohio";45222;2864;"2020-03-01";284001;"2020-02-19";212270;"Pending";17393;"Right Value LLC";5.0;11;0
"ozlhM8UCFK";"9939 Cedar Rd";"Michael Anderson";"";0;4;"Y";"N";7.161;"Columbus";"Ohio";45224;866;"2020-08-05";487221;"2021-01-22";181970;"Expire";20556;"True Value LLC";5.0;170;0
"OZlYSwc2a9";"5068 Cedar Rd";"Patricia Taylor";"Land";0;2;"N";"N";1.47;"Toledo";"Ohio";45208;757;"2020-07-26";68386;"2020-05-26";484618;"Expire";18837;"True Value LLC";4.0;61;0
"ozo1wFFLvf";"4866 Lakeview Dr";"Linda Taylor";"";3;0;"N";"N";5.475;"Toledo";"Ohio";45231;863;"2020-03-01";311932;"2020-08-13";122384;"Cancel";18846;"Right Value LLC";5.0;165;0
"ozOxTRU9jo";"7671 Pine Ln";"Robert Wilson";"Residential";0;2;"Y";"N";8.367;"Dayton";"Ohio";45220;221;"2020-04-21";422960;"2021-01-04";121362;"Sold";23090;"Right Value LLC";3.2;258;3884
"P09cEfyUc5";"9960 Lakeview Dr";"Michael Johnson";"Land";1;4;"N";"Y";1.49;"Dayton";"Ohio";45227;745;"2020-10-22";110077;"2020-05-28";472648;"Pending";26382;"True Value LLC";4.0;147;0
"p0BLwi83K2";"1100 Elm St";"Elizabeth Brown";"";3;2;"Y";"N";1.419;"Toledo";"Ohio";45228;992;"2020-08-31";75934;"2020-03-03";262506;"Sold";23091;"Willam Reality";5.0;181;13125
"p1BGtmBUKq";"2330 Sunset Blvd";"William Thomas";"Land";2;3;"N";"Y";0.269;"Dayton";"Ohio";45201;2954;"2020-08-24";402119;"2020-03-10";218153;"Pending";23092;"Right Value LLC";4.0;167;0
"P1zrSegr2A";"3504 Maple Ave";"John Smith";"Residential";5;3;"N";"N";0.63;"Akron";"Ohio";45203;801;"2020-05-23";132317;"2020-05-01";40717;"Cancel";18835;"Right Value LLC";3.2;22;0
"p2D71wZT0Q";"2145 Pine Ln";"Jennifer Miller";"";1;2;"N";"Y";1.961;"Dayton";"Ohio";45218;2335;"2020-06-22";293683;"2020-12-06";426917;"Sold";12561;"M&M Brokerage";5.0;167;21346
"p2HwlTz1qt";"6989 Lakeview Dr";"Jennifer Wilson";"Residential";2;1;"Y";"N";7.758;"Dayton";"Ohio";45204;2638;"2020-09-16";158808;"2020-01-07";241180;"Pending";18835;"Real Point LLC";3.2;253;0
"p2wrclidrv";"8517 Main St";"Robert Anderson";"Rental";5;4;"Y";"Y";1.439;"Dayton";"Ohio";45217;1861;"2020-12-24";415113;"2020-11-18";441956;"Cancel";18840;"Real Point LLC";8.0;36;0
"P3ln6fLCom";"6318 Cedar Rd";"William Anderson";"";0;2;"N";"N";4.792;"Toledo";"Ohio";45231;1251;"2020-02-05";86519;"2020-10-21";486592;"Cancel";18846;"High Value LLC";5.0;259;0
"p489n1dYH4";"7493 Cedar Rd";"Linda Miller";"Commercial";0;4;"Y";"Y";5.231;"Cincinnati";"Ohio";45212;2887;"2020-09-06";202616;"2020-01-13";290532;"Pending";18838;"True Value LLC";5.0;237;0
"P4RC21wq65";"1325 Lakeview Dr";"Robert Taylor";"";3;3;"N";"Y";1.531;"Toledo";"Ohio";45216;1874;"2020-09-12";267729;"2020-01-30";230605;"Expire";18840;"Willy Nilly Brokerage";5.0;226;0
"P4yaknuZnA";"5863 Oak St";"Jennifer Thomas";"Rental";3;3;"N";"Y";4.153;"Dayton";"Ohio";45209;2553;"2020-02-26";141005;"2020-01-18";173127;"Sold";16146;"High Value LLC";8.0;39;13850
"P5sUv8SUgy";"8078 Pine Ln";"Robert Thomas";"Rental";2;1;"N";"N";1.342;"Toledo";"Ohio";45221;2279;"2020-08-11";216248;"2021-01-04";49922;"Expire";14132;"M&M Brokerage";8.0;146;0
"p5zXqWBm8v";"9106 Oak St";"William Lee";"Rental";5;4;"N";"Y";1.945;"Cincinnati";"Ohio";45214;2523;"2020-04-03";455347;"2020-04-28";263889;"Sold";18839;"Willam Reality";8.0;25;21111
"p68KChQO2g";"1564 Oak St";"James Lee";"Land";3;0;"Y";"Y";0.401;"Toledo";"Ohio";45211;1797;"2021-01-15";205772;"2020-04-27";270229;"Pending";21234;"High Value LLC";4.0;263;0
"P6G9mS9Jn2";"8467 Main St";"Patricia Taylor";"";1;4;"N";"N";2.035;"Dayton";"Ohio";45215;2175;"2020-06-02";435553;"2020-06-16";274923;"Expire";16148;"True Value LLC";5.0;14;0
"p6Oab6CXsA";"5385 Sunset Blvd";"Michael Johnson";"Land";3;0;"N";"Y";1.491;"Columbus";"Ohio";45221;1923;"2020-10-15";255719;"2021-01-28";175186;"Expire";14132;"True Value LLC";4.0;105;0
"P6Q3soMDk9";"7861 Cedar Rd";"Michael Wilson";"";2;1;"Y";"Y";5.392;"Dayton";"Ohio";45234;671;"2020-07-03";431124;"2020-07-10";198888;"Pending";18848;"Right Value LLC";5.0;7;0
"P6T5ewrVeu";"3178 Pine Ln";"Jennifer Wilson";"Rental";3;0;"N";"N";4.186;"Columbus";"Ohio";45212;1465;"2020-05-09";279393;"2020-12-31";96645;"Cancel";18838;"Real Point LLC";8.0;236;0
"p7GjAIzmlo";"4457 Pine Ln";"James Wilson";"Land";1;3;"Y";"N";8.274;"Cincinnati";"Ohio";45205;680;"2020-03-19";142371;"2020-02-26";388103;"Pending";15068;"M&M Brokerage";4.0;22;0
"P7jC4R5gBM";"7977 Lakeview Dr";"John Thomas";"Commercial";3;2;"N";"N";3.458;"Toledo";"Ohio";45230;2633;"2020-08-09";129705;"2021-01-05";426196;"Expire";16154;"True Value LLC";5.0;149;0
"P7R8KglToG";"5436 Maple Ave";"James Davis";"Commercial";2;4;"N";"Y";3.105;"Dayton";"Ohio";45234;2482;"2020-07-25";417085;"2020-01-07";476262;"Pending";18848;"Real Point LLC";5.0;200;0
"p83UGrCE3B";"9389 Pine Ln";"Michael Davis";"";5;2;"Y";"Y";3.688;"Akron";"Ohio";45218;2049;"2020-05-19";348559;"2020-02-28";92960;"Sold";12561;"High Value LLC";5.0;81;4648
"P8pRECP4xs";"4955 Pine Ln";"Mary Brown";"Rental";5;0;"N";"N";3.013;"Dayton";"Ohio";45222;1152;"2020-10-27";91618;"2020-06-12";435009;"Cancel";17393;"Right Value LLC";8.0;137;0
"P8yXUWYWMF";"6678 Pine Ln";"Linda Davis";"Commercial";0;2;"Y";"N";7.77;"Akron";"Ohio";45220;1392;"2020-05-05";19840;"2020-09-22";139748;"Pending";23090;"High Value LLC";5.0;140;0
"p983BFBqpE";"6971 Elm St";"Michael Smith";"Residential";0;4;"N";"N";4.131;"Cincinnati";"Ohio";45202;2580;"2020-03-05";81243;"2020-12-01";71565;"Cancel";18834;"High Value LLC";3.2;271;0
"p9V41vVuJ6";"8179 Oak St";"Michael Miller";"";4;3;"Y";"N";4.904;"Akron";"Ohio";45213;130;"2020-04-17";186142;"2020-09-29";253499;"Pending";18839;"Right Value LLC";5.0;165;0
"Pa24VazXhS";"8938 Maple Ave";"John Brown";"Land";5;0;"N";"Y";8.806;"Columbus";"Ohio";45201;2778;"2020-08-15";470652;"2020-03-05";126689;"Pending";23092;"Right Value LLC";4.0;163;0
"pa89FyGwMY";"9303 Main St";"Patricia Thomas";"Residential";4;1;"Y";"N";5.796;"Cincinnati";"Ohio";45213;1461;"2020-01-26";247566;"2020-09-09";338381;"Expire";18839;"Right Value LLC";3.2;227;0
"paAEqbRewZ";"4442 Lakeview Dr";"Patricia Brown";"Rental";0;2;"N";"Y";8.855;"Dayton";"Ohio";45218;2498;"2020-03-22";118407;"2020-06-12";144611;"Expire";12561;"Right Value LLC";8.0;82;0
"PAerVjVCCi";"6746 Cedar Rd";"Elizabeth Wilson";"";0;1;"N";"N";5.815;"Akron";"Ohio";45228;1965;"2020-03-05";495428;"2020-09-07";189405;"Cancel";23091;"Right Value LLC";5.0;186;0
"paGjL1qOsP";"3139 Maple Ave";"Michael Johnson";"Commercial";3;4;"N";"N";5.632;"Akron";"Ohio";45206;268;"2020-03-07";392532;"2020-02-22";93520;"Pending";20548;"True Value LLC";5.0;14;0
"pALDwEDSk3";"577 Sunset Blvd";"Linda Johnson";"";2;3;"Y";"N";9.046;"Cincinnati";"Ohio";45227;2935;"2020-02-20";251993;"2020-01-20";124292;"Sold";26382;"Right Value LLC";5.0;31;6215
"pam3yVO686";"5535 Cedar Rd";"Elizabeth Anderson";"Commercial";1;1;"N";"N";3.055;"Cincinnati";"Ohio";45231;2435;"2021-01-14";117581;"2020-03-11";367006;"Sold";18846;"High Value LLC";5.0;309;18350
